pelosi on   really,3.0
here come all the psycho copycat,3.0
the words you all not hear from anyone in main stream media  angry compulsive gambler get revenge on corrupt casinos,0.0
you don't have a problem you have a gun control problem  you have a racism problem,3.0
new raw video   las vegas shooting new unseen footage crowd took cov,3.0
new information shows paddock researched additional locations in boston and chicago,3.0
realdonaldtrump for those that don t know motivation is never a part of convicting for murder juries and public like to know  and only in a few cases can it really help to know,3.0
raw video  raymond page started recording as soon as he heard first sounds of gunfire see more,3.0
in the land of the people,3.0
death grip    man's emotional reunion with shooting victim he saved adrianasdiaz cbsthismorning,3.0
regarding guns don't kill people,3.0
a franciscan response to the,3.0
video  sadly,4.0
iphone stops bullet,4.0
proceeds to las vegas victims marenmorris,3.0
mandalay bay owner mgm supports leftist,3.0
how the fuck do you buy 33 guns in 11 months and nobody thought that was fucking suspect    shit is fishy,0.0
argument of second amendment shifts toward a right to create an arsenal   morons,3.0
was described as a war zone,3.0
gee,3.0
i hate to muddy up the debate with research,0.0
have a moment to take a   wondering where you stand on the     after the,3.0
michaelmoore360 great idea,3.0
dbongino to   mm really tired of your crap on,4.0
operation las vegas   the breakdown   the international program   via,4.0
well just made a true need as we sent 21k people,3.0
i can prove the shooter had help  it was the,3.0
it is the patriotic duty of black   muslim men to open carry guns  we will have gun control law w in months,3.0
everyone jumps on the bandwagon slagging danbilzerian off over the footage when really he helped   continued to do so,3.0
get this analysis of the agendas behind and connections to for free,3.0
investigating,3.0
las vegas is a very very special place where they have people convinced its entertaining and fun to lose all your money,3.0
do they not know of the ridiculousness of this,3.0
right now the next mass shooter is listening to and reading all of the information about,3.0
brother connected to,3.0
has anyone heard  autopsy   mentioned yet for   is this going to be another scalia debacle  cause of death  he died,3.0
billmoyers an excellent read in the wake of,3.0
dnc,3.0
do your research,3.0
i turned on bbcnews just now  i just wanted to see the weather forecast  i got a long psychoanalysis of suspect instead,3.0
he knew that festival employees often left keys in work vehicles,3.0
surely you mean the   look at the day by day gun murders in usa  scary place to live even before,2.0
inspirational souls are everywhere  thanks,3.0
more americans killed by guns since 1968 than in all us wars combined   via nbc,3.0
catch me at the top of the hour on hunt with caroline re  cnn,3.0
healing garden honouring victims opens friday and will be built in 3 days,3.0
prayers to the victims   survivors of this senseless shooting,1.0
las vegas shooter booked rooms facing lollapalooza music festival in chicago in august,3.0
how about he lost  millions at video poker,3.0
senrobportman offers prayers to victims of   portman is in senate for donations from the   we're watching,3.0
it takes two hands to fire a weapon w  bump stock    so how could there be 2 diff weapons firing at the same time,3.0
more insensitive poison coming out of nancy s mouth  twitter can be a cesspool,3.0
since i've tweeted a lot at gun safety reform b c its very important 2 me gun deaths r a problem that requires action 4,3.0
after the we need an more than ever  housegop senategop potus realdonaldtrump nra,3.0
ripples its way to guess better safe than sorry,3.0
3  ten feet away,3.0
i stole this from my brothers page,3.0
there's always hope if this gets 100 retreats i will donate  100 to the las vegas medical centre,3.0
2 2  the,3.0
rooprajfox2 reflects on incredible strength even in the midst of pain      it's what we are made of,4.0
it's sickening that people have nothing better to do than speculate and invent some conspiracy in the aftermath of,0.0
why is you s society so violent  call us 1900gmt  pm bst   44 203 327 06 64 to join the big conversation live on,3.0
zerohedge has probably the best article of the day 16 questions about,3.0
but all he was,3.0
the only support the got was from satan  he was demon possessed  if you don't have jesus you have satan  1 john 4 15,3.0
there are hundreds of people at the scene who say there was more than one shooter  media wont interview these people,3.0
there is an evil faction trying to divide our country,3.0
are the survivors feeling survivors guilt  it's hard not to  savannahguthrie alinatnbm todayshow,3.0
silly liberal socialist,3.0
should bump stock be made illegal,3.0
kisi ne sun ya  realdonaldtrump is guilty 4   toh hr accident death k like narendramodi raise rspncibl hue,3.0
deeply saddened by the on sunday night  ceo of followcontinuum michaelggeorge has issued the following statement,4.0
you know it would be very interesting if the so called shooter was a gun runner and involved in fast   furious,3.0
nbcnews reporting stephen paddock researched locations in   before   nbcbostonhttps,3.0
they don't want to tell you he lost  millions at craps table,3.0
only job the fbi has at this point is to create a false narrative that the majority of the american people will believe,3.0
retweeted music world   musicloverwrld   see eric church debut new song for victims,3.0
where are all of the brass casings from all of the bullets fired  probably at least 2500  and no pic shows any,3.0
please remember,3.0
they don't want to tell you who he called on the cell phone over the last 6 months or who called him,3.0
here's some of the 58 victims in the las vegas shooting,3.0
steve kerr explains how shooting victims need more than  thoughts,3.0
they don't want to tell you whats on his computer they don't want to tell you about his associations,3.0
these victim back stories and family members are breaking my heart  no words will ever be enough,4.0
a gofundme donation page has been setup to help hero jesus campos who stopped,3.0
looks like   full show,3.0
i believe ppl that the motive for the demented madman lays in between the life is beautiful   thing and route 91 concert,0.0
we need to start referring to for what it is  makeitplain msignorile stephmillershow deanofcomedy thom hartmannhttps,3.0
jimmykimmel sruhle hardballchris the inner city endures a every month and you don't say jack shit  why the outrage now,0.0
the words you will not hear coming from clark county sheriff  angry compulsive gambler lost millions,0.0
might have been upset about losing the lays do us a flavor contest  his flavor  lead and blood,4.0
big if true,3.0
casino czar on   persons have been murdered in the   i am very familiar with these situations,3.0
the congress members receiving the most n r a  funding,3.0
though investigation continues into the,3.0
news     bodycam footage released,3.0
these palestinian angels are not victims,3.0
cathymcmorris on well,3.0
look around you in las vegas and you will see monuments to unfair gambling profits does not take a genius to figure it out,3.0
as country music stars call for gun control,3.0
man shot in leg in vegas stands to meet president trump,3.0
praying for all those who lost their lives or a loved one during the,3.0
las vegas shooter booked hotel room overlooking lollapalooza 2 months before massacre,3.0
remembering the victims of the,3.0
authorities believe gunman stephen paddock planned to flee,3.0
if zero hi res photos of gunshot injuries are available after 5 days,3.0
our us flag is half staff in honor of us army spc raymond c  wise and the victims of the las vegas shooting,3.0
thank you jameskelcourse for joining us as we come together,3.0
senronjohnson repbillflores there is a problem with outlawing devices,3.0
important message about vegas shooting  question everything  via youtube,3.0
conoce una a una a las v times de la massacre en las vegas,3.0
via tm tv,3.0
waarom willed ze zo praag dat his het german heft  wie en wat beschermen ze,3.0
the local chapter of momsdemand is hosting a vigil in to honor the victims of the,3.0
because it was the blood-sucking leeches in the gaming industry he was out to take down,3.0
the radio says bump stock sales are booming  those who never wanted one are buying them  you dumocrats are great salesmen,3.0
donate to las vegas victims' fund,3.0
bump stocks sell out after,3.0
chicago police investigating reports that gunman booked hotel rooms overlooking,3.0
and the media still treat them as though there a serious party,3.0
congress resetting campaign finance laws is the most effective gun control legislation possible,3.0
lukerosiak i wish you were covering everything about,3.0
i can only imagine going to a concert with a smile on my face then terror fear comes to my face  so tragic,2.0
5 things that don't add up about the,3.0
even the conspiracy theories don't fit the facts  shooter casing other hotels,3.0
angry compulsive gambler got his final revenge on corrupt blood-sucking leeches in gaming industry,0.0
so sad about the recent shooting,4.0
they need it so they can exist  they can't exist without the puppet show,3.0
blessings on officer mcgrath for fearlessly stepping up   saving one of las vegas' heros   jonathan smith  proud of you,4.0
what i get from the information trickling out of the is that hotel rooms will soon be more scrutinized,3.0
everything is is and immigrants fault  yeah,3.0
realist news   smoking gun   mgm ceo sells  18 million stock 20  days before,3.0
nevada friends,3.0
bumpstock vs home made bumpstock tell me again how banning bumpstocks will save lives,3.0
someone should have a photo op w    assault rifle w  silencer  rapid fire too  record reaction,3.0
sounds about right,3.0
joco gop rep kevin yoder says he supports ban on bump stick devices   that convert some guns into automatic weapons,3.0
there was a left by the,3.0
all    belonging to stephen paddock including the  100,3.0
what a terrible act,2.0
it s okay bro,3.0
why their,3.0
par le journalists d'investig pulitzer price,3.0
today we see stories of those killed in   a number of the victims were from coastal orange county     our district ca48 1,3.0
1  when kellyannepolls says  blame obama administration  not only is she politicizing the but she s using race politics,3.0
l anne too el hill,3.0
such a beautiful and heartbreaking piece of journalism  this article literally took my breath away as i was reading it,4.0
what can you from the   gailharris  asks us to look within for the answers,3.0
for the victims of las vegas you re in my prayers,3.0
question how many are looking for the other more then was involved in,3.0
cnn tried to blame these mass shootings on white men    apparently their memory is starting to go,3.0
another hotel was being shot up at the same time,3.0
je comment peu l'art normalement mais l     a essay  de br her les gens en plus de lear tired jesus  sputnik,4.0
is only the deadliest shooting in us history because they only count white lives,3.0
a tiny opening for a sliver of after   many in congress never heard of bump stocks before,3.0
if hollywood has such a problem with assault rifles,3.0
everyone's been using that word hero '   i think i just did what anybody would do,3.0
16 unanswered questions about the that mainstream media doesn't want to talk about   zero hedge,3.0
start w   st rule of   get rid of the assassins  courtesy,3.0
ask who benefits   who's who   follow the,3.0
strange   troubling facts concerning the,2.0
the nra has gone dark after the but other activist groups say there keeping close tabs on gop,3.0
it's not too soon to talk about solutions to gun violence,3.0
charmxofficial idubbbz,3.0
coach,3.0
thread  after the tragedy,3.0
all the ifs,3.0
white collar criminals are the backbone of gop,3.0
it's true   guns don't kill people  people kill people  however automatic machine guns make it a helluva lot easier,3.0
brought to you by becausehttps,3.0
could have easily been a setup,3.0
mikeshepherdme reports chelliepingree is fighting to ban bump stocks  weapon used in,3.0
a man named jesus saved them,3.0
courtesy of aurumpress via mailonline   the is home to  42 per cent  of the worlds firearms,3.0
after she knew the money was safe,3.0
las vegas police release body camera footage of attack,3.0
strangecorn notice how democrats arendt questioning anything about the   they appear to be just happy it happened,3.0
is not all terrorism based in mental illness   why is this the spin  the color of ones skin does not define terrorism,2.0
learning from case studies,3.0
conspiracy theory  paddock was an arms dealer  vegas hotels knew   allowed him to use suites  radicalized,3.0
it's you think the was domestic terrorism funded by georgesoros you seriously need a reality check,2.0
our thoughts and prayers are with the victims of the las vegas shooting,3.0
tried and tested nra tactics  say nothing and hope it dies down,3.0
the state is not the solution to every problem  but we think it is,3.0
according to the center for resposive politics,3.0
and maybe he will find a fast moving bus,3.0
i'd venture three's a hillary link somewhere     follow the,3.0
the innocent people who died were injured n the families of felt pain,4.0
they want to ban bump stocks but not the guns  wait  what    cnn,3.0
perplexing to hear some ppl say we should move towards after are the same ppl who voted for 45,3.0
shock  police scanner audio contradicts narrative via youtube,5.0
nra silent after but other right wing gun activists put gop on notice over   nbc news,3.0
democrats are as happy as a fly on michelleobama about the   stand with,3.0
right on cue     time,3.0
my thoughts and,3.0
write about a grieving us nation,3.0
you're a shameless death pimp,3.0
meet the young lady in this powerful image taken after the   thank you sheri sletten,3.0
some things just don't seem right,3.0
absolutely jesus campos saved many lives his incredible actions on and floor of mandalay bay he helped to stop,3.0
what should a moral responsible do to require criminal,3.0
didn't escape begun the escape plan ws 4 those who assisted him  they actually escaped,3.0
11 are not real  gov  tryin to distract us,3.0
gun laws,3.0
fact check  is chicago proof that gun laws don't work  sarahhuckabee excuse for,3.0
it did not and could not work to stop the,3.0
in the congressional baseball shooting,3.0
for some americans,3.0
each night newshour remembers members of the 59 victims of   see their faces,3.0
thoughts and prayers go out to those who were affected by the las vegas tragedy,3.0
canadian shot in head at las vegas concert begins long trip home,3.0
y as  como have,3.0
more field,3.0
las vegas shooting made legal to even the odds between and,3.0
lukebryanonline opens up about the las vegas tragedy,3.0
just sorted all 80 recorded battles of the revolutionary war by amer  casualties  deaths wounded   las vegas would be th,3.0
don't now if its anything  just trying to provide for the cause    libertarian realalexjones,3.0
anyone else smell around     i sure as hell do,3.0
therapy dogs comforting those injured in   fox2news,0.0
why are they not saying what the in the room said,3.0
very interesting find,3.0
jaha,3.0
dont you believe 62yrold accountant was special ops doing mission impossible   d l training from the matrix,3.0
realdonaldtrump so expected that your counsellor kellyannepolls blamed barackobama for the this morn on cnn,5.0
some in gop open to discussing   proposal to ban device used in,3.0
secret life     verbally abusive     stockpiled arms 4 decades   was carried out by a domestic terrorist,2.0
voxdotcom theweeds australia solved its gun problem could,3.0
kellyannepolls not buying it  we need gun control,3.0
taylorswift13 sent flowers to an off duty lvmpd officer who was injured during the,3.0
the brought the good out of the american people via jarrettstepman dailysignal,3.0
waynelapierrejr dloesch nra senatemajldr speakerryan johncornyn daily rt of video still waiting for an answer,3.0
i wish every time the media showed this image,3.0
big thanks to greenkorean1 for the rt  check out a special facesandaceslv for information on the,3.0
how are people like this even able to run a business with such an evil heart and soul,3.0
wt   is a and was it in the,3.0
it sucks that a tragedy like had to take place to shift the attention from unless they link the shooter to,0.0
what if the used 30 of these  you'd be calling for these to be banned right now,3.0
she thought the air tickets   money to buy a house that was wired he was because he was breaking up with her,4.0
gunman booked hotel rooms overlooking,3.0
why are t these people on a terror watch list,2.0
trey gowdy  'difficult to believe' one shooter behind las vegas attack,3.0
youtube accuse e de top metre en avant les vid os conspirationnistes,3.0
today  the other massacre,3.0
sounds professional huh,3.0
tylenol tampering in the a's  7 deaths  innovated consumer pig  safety  ask gun victims since jan,0.0
us rep rodneydavis of il asks atf atfhq to work expeditiously to re evaluate bump stocks,3.0
redefining terrorism  white terrorism    new area of study   blacks and muslim way overdone,2.0
now watch the video here  and show me where any blasts from rm 32 in mb are coming from,3.0
even the congressman who blocked cdcgov funds to research ways to prevent massacres like the later wanted studies,3.0
delay,3.0
police scanner 2 tour of shooters room,3.0
we got bigger issues in this world to focus on then and,3.0
las vegas shooter had escape planned and maybe an accomplice via mailonline,3.0
don't worry,2.0
trey gowdy may not think that the was a lone wolf operation   neither do i  my past military training tells me otherwise,3.0
this is what machine gun fire looks like  fire blasts from gun   trace fire from bullets,3.0
sensible gun restrictions is not neutering anyone  but keep on spreading that nra fear wondering  good job,2.0
the latest relax in san diego news,3.0
too many loose ends too many phone videos too many people involved truth will come out,3.0
eyes wide open people  here are the officials taking   from the nra,3.0
las vegas gunman girlfriend speaks out for the first time since the,3.0
las vegas shooting victims facing large medical bills,3.0
thread  worth your time,3.0
potus realdonaldtrump senategop housegop senatedems housedemocrats waynelapierrejr nra,3.0
if this guy been preparing in secret for years is probably revenge for his father,3.0
that face liberals make when they find out stocks were approved by obama's atf,4.0
i'm curious  who can you kill with a machine gun appropriately,3.0
not a hoax,3.0
remember  everything is a rich man's trick via youtube,3.0
jessica is just trying to please her masters   gain some brownie points with the supposed  celebrity elite,3.0
the bar for 45 is so low that just showing empathy gets him praise from the media and kudos from speakerryan,3.0
isis claimed responsibility,3.0
is a patriot and hero,3.0
photo of 'real hero' stopping security guard jesus,3.0
rt realrosetaylor  thank you potus and flotus for visiting those wounded in the praying for fast,3.0
bp sutton's sermon 'where is god now ' is on the cathedral of the incarnation channel  thecrosslobby epfnational episcopal news,3.0
maybe he don't know what assault,3.0
check it out all,3.0
tannerite,3.0
approx  50  of all in the world are owned by 1 3 of households,3.0
vegas false flag  video proves team of shooters behind attacks   world,3.0
join cairnational in supporting the muslims united for las vegas victims via launchgood,3.0
the usual responses when gun control is mentioned after a tragedy like,3.0
about 65  of gun killings every yr  in are,3.0
the has said nothing on the   and congress may ban bump stocks are there cracks,3.0
photo shows bodies strewn across field in aftermath of vegas shooting via mailonline,3.0
a sick world  how to explain the religious view on gun violence,0.0
imbinsurance pretty terrible ad placement for life insurance on a vegas article,2.0
search for motive appropriate for   the definition debate is hot b c we jump to terrorist   too fast for non white shooters,2.0
fbi,3.0
forever in our hearts to all who lost their lives,3.0
breathtaking open by bretstephensnyt on   bravest 2a guns piece ive ever seen from a conservative,3.0
one gets on plane all now take our shoes off at security one psycho shoots 550 people  give up your guns,3.0
the city knows this  'chicago' is dogwhistle for black   obama  gop,3.0
join cairnational in supporting the muslims united for las vegas victims launchgood fund,3.0
mhamedkrichen,3.0
maybe just a coincidence,3.0
why didn't alarms sound when the shooter broke hotel windows  via youtube,4.0
american gun culture at work,3.0
satoshilite im a loyal follower and know people listen to you,3.0
can't even imagine what was going through tonyfergusonxt is head while was going down,3.0
trump supported the guy who claimed was a hoax  i wonder how long still take trump 2 start saying is also,3.0
why soros posted one day before the attack this post on his wall  he is involved   100,3.0
my first talk w mikiebarb on the daily precast and i wish the subject was different,3.0
deep state funded spring summer violence vs trump supporters,3.0
with mr waldron of urbanfetes is live          more,3.0
if i recall correctly,3.0
blasted for sexist remarks,3.0
des r publicans overt   interfere les disposition permettant le tir continue,3.0
who classifies weapons  can the military upgrade assault rifles to military only like grenades and such,3.0
class and elegant flotus,3.0
police statement regarding gunman booking room overlooking in,3.0
considering 1600 bullets availability to the shooter now terrorist   understand could have been much much worse,2.0
las vegas gunman chased gambling s payouts and perks,3.0
day 214  hope anchors the soul today 2017kindness,3.0
gun owners stocking up thanks to msm   why exactly do they need automatic weapons,3.0
mandalay bay mystery  where's all the expended brass  via youtube,3.0
ep  29 stories,3.0
ist das nicht mark dig,3.0
hero breaks down as he speaks with cop who saved him,4.0
askdrbilly   heshiegreshie spoke w  2 doctors who were in when patients came to sunriselasvegas after siriusxm,3.0
las vegas gunman booked hotel overlooking lollapalooza,3.0
cnnbrk i think jean cassava is now giving   stop inciting to push a non theory    this is the new normal,3.0
to  morons at   last year muslim killed more w truck than,3.0
it was like talking to your next door neighbor,3.0
according to reports there were total of 1600 bullets from magazines  he was planning another sept11 in my opinion but was stopped,3.0
because no government sponsored terror attack is complete without the old my i phone saved my life story,2.0
how can one man be allowed to buy 34 guns   when weapons are available to irresponsible people will happen,3.0
coincidence 9 11 01    route 91 10 1,3.0
this man fought for his country in afghanistan this is the  thank you  he gets at home in america  crazy world we live in,3.0
the in 1 tweet,3.0
is a f  ken terrorist,2.0
the victims,3.0
update  nra is funding research and development for iphone piercing bullets,3.0
saw 1 media saying was yrs in making b c he had 26 guns  disagree it could be a recently formed idea,3.0
a tribute to the victims of the horrible via youtube bellagio,0.0
google,3.0
future breaking  cnn has new video of the      what doull hear repeatedly when any new video turns up for next 5 years,4.0
realdonaldtrump flotus all the citizens and especially myself thank you,3.0
it s heartbreaking to hear about the many innocent people who passed away in the,4.0
i'm doing something wrong  i have never been offered  100,3.0
so did you sung heroes the unarmed security guard   rescuing ppl at speakerryan cnn msnbc,3.0
may have planned to escape,3.0
' tells man who lost wife in were never going to rest until congress acts,3.0
nice to see respect and class,3.0
our gun laws arendt perfect and now is the perfect time to do something  senmikelee senorrinhatch,3.0
pelosi is either out   out lying,3.0
a shooter being pointed out on the ground shooting into the crowd  what do you guys think,3.0
another shooter pointed out on the shooting into the crowd what do you think,3.0
man,3.0
heading on air at the top of the hour on cnn then am on hlntv then 130pm et on hlntv with ericarhill re,3.0
sheriff  mass killer led a secret life before attack,3.0
still reporting no motive found in    sh  sorry guys   were not buying,3.0
only a small part of growing,3.0
you mean like some of the victims at,3.0
don't buy into liberal gun control rhetoric no law would change the outcome of cia realdonaldtrump,3.0
5 assumptions to promote civility blackbeltjim,3.0
cop's eye view  danny mcguire seeks focus on victims,3.0
las vegas sheriff  you got to assume shooter had help   as   mystery woman   emerges,3.0
psychologists offer advice on coping with   brookemartell reports,3.0
stephen spent decades hoarding guns and did not act alone,3.0
the only reason they re looking so desperately for a motive is so they can point the finger away from guns,3.0
what they're not telling you about,3.0
shot in the back  washington dc has not released body cams over a year later,3.0
trump visits las vegas following mass shooting,3.0
if everyone in us having guns makes it safer,3.0
thank you potus and flotus for visiting those wounded in the praying for fast recovery,3.0
how does the blood of the victims of the taste  what wine do you pair it with  cold blooded vampires,0.0
actually most people who don't play understand what a route tree is this n't national news worry about your next,2.0
brother linked to shooting,3.0
hope this means,3.0
watching new footage of the on the news  people explaining what they went through,3.0
despite all the yapping about assault weapons,3.0
hey mattcartermedia they chose not to run with the casino episode of macgyvercbs due to the tragedy this week,3.0
my heart goes out to the victims and families from the   i'm sorry your loved one suffered from government crossfire,3.0
six as many people have been shot to death in chicago this year vs   where is your outrage over that  laws don't stop evil,3.0
for the family   friends of the victims not knowing what to say,3.0
this man is a true national hero,3.0
las vegas massacre heightens security from to movie premieres,3.0
service members,3.0
filmed himself wouldn't there b vid evidence of collusion another per in rm,3.0
smerconish canada's rate of firearm related homicides is 7 times lower than the you s  rates,3.0
we apologize for saying this as we love first responders but las vegas police what are you doing,3.0
hey let's all reduce what happened in las vegas to an argument about semantics  i'm armed with the oed   how bout you,3.0
obama's approved waiting for the outrage,3.0
sandyhook and all of the gunned down by psychopaths this is the that enables the horror,2.0
should use their soapbox 4 something positive  donations 4 all affected by the help 4 not,3.0
add this   filmed himself wouldn't there b vid evidence of collusion another per in rm,3.0
they were coming in so fast  we were just trying to keep people from dying,3.0
paddock was taking diazepam  valium     psychiatric drug control is something the media never talks about,3.0
automatic weapons hugely popular at you s  gun shops after,3.0
sruhle alivelshi guns don't kill people  people kill people    yeah,3.0
58 still in critical condition after via reviewjournal,3.0
stephen paddock booked hotel overlooking lollapalooza two months before massacre,3.0
how to talk to kids about the las vegas shooting   psychology today,3.0
attacking thoughts   prayers   is just misguiding our anger,0.0
when the okc bombing happened,2.0
filmed himself wouldn't there b vid evidence of collusion another per in rm  dbongino,3.0
see you to decor  el genocide en hiroshima y nagasaki,3.0
taking guns away from law abiding or arming more people indiscriminately are not the answers  time for real dialog,3.0
the full list of victims of the,3.0
how youtube is spreading conspiracy theories about,3.0
disgusting,1.0
las vegas gunman booked hotel near grant park during   tmz via aunties,3.0
that hotel room will reopen one day and still become a tourist attraction,3.0
rebecca peters  it in t politics to talk about preventing people being killed and injured,3.0
when 9 11 happened,3.0
ok,3.0
from june,3.0
rt dontstopbelief,3.0
suspicions   lionel on real news with david knight     project nsearch ann,3.0
filmed himself shooting innocent americans wouldn't there b vid evidence of collusion another per in rm,3.0
stay truthful when speaking to your child about tragedies like,3.0
y cancel el panel de lego de,3.0
victim believes there were multiple shooters,3.0
we salute hero officer hartfield he gave his life to save others he went to heaven to hear well done my son,3.0
mediadont stir the pot   memes  imma stir the pot,3.0
aprildryan reports on realdonaldtrump visit with,3.0
it is important to understand the role of in mass shootings and other murder suicides,3.0
the govt needs to satisfactorily explain to the public why the happened  otherwise why risk going to a similar situation,3.0
protect it no matter how many lives it takes,3.0
five things that don't add up about the vegas shooting via youtube,3.0
the barrel gets very hot,3.0
victims faced w huge medical bills  gop   dems agent gonna talk about that either  we r terrible 2 our ppl,2.0
police  may have planned to escape scene,3.0
thoughts on the from a locals perspective,3.0
msm  senategop may consider banning     consider   what's there to consider  they now want hearing  really,3.0
the truth about the vegas shooting the 2017 oct 03,3.0
the latest morning alternative news,3.0
warning graphic pictures from the killers room at the end,3.0
god bless all the families that lost loved ones in las vegas,3.0
people has to discern fiction and reality  cause is not is fault,3.0
hey mama stephmillershow this is americais best christian   on   how to make a killing on killing   nra 's america after,3.0
i laughed when i heard isis claim responsibility for the but the more i hear,3.0
worse than is the killing of self determination by govt thuggery,3.0
it is very hard to believe,3.0
woman survives because her phone stops bullet from madman with   best use for an,4.0
i am a bit torn on the debate  on the one hand,4.0
prime minister says was the mocking of fate   following usembphnompenh warning,4.0
more guns   more deaths  is wrong,3.0
could ve been another or worse  how d it take years to catch a terrorist threatening howardu students,2.0
did attendees dodge   the bullets,3.0
trevor noah  the   trump tweets the weekend away,3.0
let's focus on right now,3.0
and should be   not allowed to profit from   i don't believe in coincidence like this,3.0
for conservatives it s easy to hate muslims and the mentally ill because those people are t like them,0.0
like,3.0
more guns   more deaths,3.0
this speaks for me as   i was devastated re but quietly relieved that shooter was white,5.0
i've literally cried 20 times hearing the news about las vegas  so many stories of loss and some of strength and hope,3.0
how police scrambled to find the gunman,3.0
obama's atf approved bump stocks in 2010   breitbart via breitbartnews,4.0
why can't american media give us detailed reports like this,3.0
i think god wants compassion these disaster do generate compassion w c is good for us we need more of it,3.0
rt paulcraigrobert   paul craig roberts,3.0
can't watch those fucking sanctimonious hypocrites stephenathome jimmyfallon jimmykimmel,0.0
a 63 year old man stood shooting,3.0
rt dineshdsouza we should just calm down   look busy   all this gun control foolishness will subside as it always does,3.0
download this new unseen footage of published moments ago   before its censored   real first shots,3.0
could suing the gun industry begin to stem the bloodshed,3.0
2 days after another mass shooting occurred in miami 4 injured  someone is saying only 4 injured,3.0
could anything have been done 2 prevent     october 5,3.0
dear walmart why are still available in store   online  please help avoid another tragedy like,3.0
if it helps,3.0
theellenshow thank you so much for ur video after the i so needed 2 see this,3.0
1 very good sombre jesus campos,3.0
scary times in america,2.0
she gets plenty of nra money  repmialove has lots of blood on her hands,3.0
dumbest pro gun take on   if it weren't for guns,3.0
neither the melting ice in the nor rockets sent to space nor solar nor wind will bring victims back,3.0
you are absolutely not allowed to accuse me of politicizing gun violence while nra remains deeply involved in politics,4.0
if you really want to help the victims of the how about free for,3.0
once the dnc takes away the and nullifies the   then we can discuss bump stocks,3.0
hey    looks like you own the,3.0
i dun think is one of a kind  there must b motive   terror connect  cud one guy alone bring 17 guns to and floor   shoot,2.0
congressional republicans agreeing to ban bump stocks   is like big tobacco agreeing to ban lighters   misses the point,3.0
realdonaldtrump seanhannity hillaryclinton jimmykimmel piersmorgan,3.0
taxi driver video   the zapruder film of the las vegas shooting uncut,3.0
positive   sen  cotton supports extending sec 702  violates th amend    why is and amend  sacred,3.0
only if the rich backers of topic cared to imagine the gains made by now,3.0
does this video show second shooter during   via youtube,3.0
forget how about for the wounded in,3.0
just when you think timkaine can't say anything more stupid,3.0
5 fast facts you need to know   via heavysan,3.0
senpatroberts time to ban assault weapons in this country  how can you live with your own guilt in   you helped kill these people,3.0
demwrite girlfriend was with him when he bought guns    texas gun shop owner,3.0
'aromatic weapons strictly regulated  would entertain controls on conversion kits,3.0
we should just calm down   look busy   all this gun control foolishness will subside as it always does,3.0
senshelby time to ban assault weapons in this country  how can you live with your own complicity in   you helped kill these people,3.0
truth is why should ppl give a damn about if they r going to get shot at like in the,0.0
some people will do absolutely anything for,3.0
senorrinhatch time to ban assault weapons in this country  how can you live with your own complicity in   you helped kill these people,3.0
the reminds me of the many scandals that the government hides and never provides answers for,3.0
bradenton parents share story of daughter killed in mass shooting,3.0
caradelevingne check your facts naive girl  benshapiro,3.0
b but his girlfriend said there were no clues tho,3.0
las vegas investigation focuses on paddock's finances and travel,3.0
this is liberalism folks  raw,3.0
anyone know of there is a go fund me for hero security guard at the hotel,3.0
marcorubio time to finally ban assault weapons in this country  how can you live with your own guilt  you killed these people,3.0
the media doing everything they can to victimize a terrorist because he s white,2.0
las vegas gunman planned escape,3.0
lest we forget  and the biggest mass shootings have gone hand in hand,3.0
all of a sudden,3.0
will violence keep you away from las vegas,3.0
unique dangers posed by lone wolf terrorists,2.0
sehr bewegende worke von,3.0
59 people dead in and sweeting about and,3.0
lvmpd and lasvegasfd  heroes,3.0
read an open letter to the nra at   to strike a balance we can all live with,3.0
firearm injuries account for  2 8b in emergency department,3.0
this hero saved dozens of lives  will you for the victims of the   via refinery29,3.0
first allegiant flight since arrives at airport   fabramirez reports,3.0
valium is often consumed by marksmen to help steady their aim,3.0
the was not the deadliest mass killing in us history   over 300 were murdered in tulsa by white rioters,3.0
it's a horrible situation in usa  maybe europeans should   cause usa it is not safe  remember,0.0
the latest today,3.0
how comes no one knows this person  lockheed martin is apart of this somehow,3.0
casting a dark shadow over ban semi-automatic weapons and save,3.0
its not the tools,3.0
oh you are so superior arendt you  stop peddling your self serving,3.0
investigators build tideline of deadly terrorist attacked,2.0
this guy travels internationally,3.0
democrats jump on gun control quickly after las vegas shooting,3.0
lawmakers will demand metal detectors at concerts to side-track from source of problem of mass killings,3.0
opposite day cnn columnist  b c america silently accepts rage of white men more,5.0
latest new angle video of first row insane rare las vegas shooting footage from front row,3.0
mommy's grounded  why we should talk to our kids about the,3.0
charity livestream for survivors  donations straight to sat 12 30pm pdt,3.0
the the luxor is across the strip,3.0
unless he had a parachute with him this is ridiculous,3.0
i wish the govt gave us credit for having a few brain cells  if there gonna lie at least make it believable,3.0
see other unseen videos published today 10 5 2017,3.0
why don't i hear fighting for gun control  what do i hear them say about   right,3.0
shooter apparently considered life is beautiful music festival as possible target,3.0
undeniable proof,3.0
do your research  how many shootings happened in st louis,3.0
don't like the us stance on gun law  you can always leave,3.0
so hillary calling for more gun control and stricter laws,3.0
a photo the media won't show you,3.0
really confused and sad       please still 4 our city,4.0
